"Gene"	"logFC"	"AveExpr"
"Pdgfc"	0.631111266957175	2.48464378321562
"Wasf2"	0.620981112260406	3.05443091140205
"Tbx18"	2.3476446576736	2.79943435689169
"Slc25a37"	0.725995243368941	1.51004390430093
"Fut10"	0.534579804958685	2.37220140910375
"Pdxp"	-0.287195737713454	7.46092209119733
"Olr63"	1.44161928479929	-3.04965569270409
"Prkg1"	0.56904238234581	3.37902501420655
"Myo1b"	0.384582411518042	5.86640167476334
"Plscr1"	1.78353228183204	-0.429452573934808
"Cav2"	0.866025003743659	3.31734132163965
"Neurl1"	0.429121517748601	5.30976165225238
"Gna14"	-0.856851052610858	1.56313048008467
"Fam84a"	0.519541849735358	6.27242273762866
"Klf3"	0.665840447752933	4.81353014104541
"Cdh2"	-0.310109767958902	8.00526239276336
"Ltbp2"	1.36614024275569	0.645411196758377
"Dhh"	1.97605602266807	-1.70173389122824
"Kazald1"	1.26973483448921	0.46949598234302
"Kcng1"	-0.928161177138391	4.62133775849409
"MGC105567"	1.77958005195305	-0.743119777733281
"Matk"	-0.474703161223886	7.5460543795668
"Zbtb7b"	0.653472127690361	2.38597624500456
"Ppp1r9b"	0.25699313758038	9.33607811912304
"RGD1305464"	0.514752096874539	2.47446899237247
"Fgf11"	-0.570113317706298	3.32671046870314
"Slitrk1"	-0.288661010471936	7.12084127271494
"Ace2"	0.944606260733926	1.58246129919103
"Prr15"	-1.1099708746494	-0.0468433658467238
"Tor1aip1"	0.334877718068298	4.79751027740869
"Nol3"	0.46037341071919	3.47628046825604
"Spg20"	0.435988501741595	4.86407853047866
"Gpr153"	0.649704413240493	4.61736376605976
"Zfp133"	-0.307540300030061	4.77012963419461
"Ctsk"	1.17675491347615	3.90138918568845
"Gipr"	-1.35425975047005	3.47977808812208
"B2m"	0.629030699578988	7.6860927827316
"Nek9"	0.240041033518619	6.33200442336239
"Btg3"	0.457759128833454	4.27698675200847
"Map3k3"	0.34326929334429	5.29226607060151
"Egfl7"	0.607836715131306	5.01427002340023
"Prr5"	0.507446054388939	3.92320798229644
"Zfp496"	0.36924306949041	4.65288279059734
"Nexn"	1.93577716231405	-0.85841804876002
"Cndp2"	0.30754879556559	6.17237519433758
"Otof"	-2.00608619043507	3.34131906739644
"Plbd1"	1.93420799383396	-0.492235270027328
"Atp6v0e1"	0.507017870583159	4.33377598466784
"Lrrc8e"	1.46196754816018	-3.03578385028826
"Mrrf"	0.314933155387486	4.52431595475727
"Plvap"	0.8978988758333	1.0713039845531
"Snai1"	1.02612129190474	0.698415336823569
"Rab27a"	0.848732717214342	1.79594197041628
"Dab2ip"	0.364527010316769	7.55320188680313
"Epas1"	0.774600578303388	5.60469450207948
"Ephb2"	-0.422617935751101	5.71465419062429
"Pla2g7"	0.901369460591595	1.85166097827155
"Ypel4"	-0.445697717317714	3.95345934920069
"Hexa"	0.304123759347678	6.06803191792529
"Gabrg1"	0.439180301920204	6.13075556779421
"Fam102b"	-0.494226232084261	6.38438681628926
"Ppp1r3d"	0.322804457398727	4.12560445205324
"U2af1"	-0.377253528953587	5.80401040291198
"Tmem140"	1.39592685571087	0.545208943169353
"Slc2a13"	0.471986742055312	6.42468075258925
"Kcnj2"	0.719700964306086	1.94440622313666
"Vopp1"	-0.320598756497932	7.92164610728578
"Pcdh20"	1.04153969053006	5.39659167233322
"Reep4"	0.869139220354297	1.42644011821545
"Rcsd1"	1.04745674623572	2.9649501091781
"Zeb2"	-0.452993246139706	7.16005806013955
"Gpd1"	-0.665021043963151	4.73409979186711
"Ch25h"	1.759701046579	0.426425007892572
"Sms"	-0.396197523096998	6.75810472677239
"Wfdc1"	1.82835249826821	2.50698445256295
"Nr4a2"	-1.48089246494871	7.0587886674441
"Hdac10"	-0.563477539479854	4.54281903174324
"Popdc3"	1.25974947379898	1.29548727075592
"Rtn3"	-0.248961271018385	9.87198061715942
"Cdkl1"	-0.344329895759724	4.33782746874044
"Tac1"	-1.12270161001218	3.3059976417875
"Fam129b"	0.445109757957511	6.06990798891163
"Gnaz"	-0.221275143181197	6.66884321239503
"Dhtkd1"	0.261485288224909	5.24194497639252
"Podxl"	0.415815414854877	6.18787636209366
"Zic5"	1.85738094399799	1.71597547699638
"Mmp15"	0.357412838891026	5.94748901728669
"Pim2"	-0.299959377925531	5.45351452505481
"Hdac1"	0.308963686985955	5.30309430728701
"LOC100302372"	0.860341748767159	1.34697158428056
"Casp12"	1.95097712892201	0.0326615137353277
"Eya4"	-0.985009640870191	1.76231150692484
"C1qtnf1"	0.582237424459447	3.68223646532631
"Tspan15"	-0.621470008967146	2.6353369966317
"Necap2"	0.281768113552708	5.17886418701641
"Dmtn"	-0.379516151707964	7.85249868582721
"Arl4a"	0.577529129205835	5.33317843928616
"Paqr5"	1.40267245125768	0.170223308748031
"Fads3"	-0.30923237483027	5.6066099920363
"Aadat"	1.17052641465965	0.261608908105913
"Ptpn9"	0.194410600049766	5.89652085997017
"Ccdc27"	-1.47060047055074	-1.29238203378632
"Mark1"	-0.268853558063977	6.97948539840977
"Crot"	0.436676867881735	5.52037187685764
"Siglec1"	1.80170095438975	-1.29327641621066
"Tmem144"	0.810708198516924	1.99755754718791
"Rab34"	0.414656682315545	4.6063293055748
"Dkk2"	2.19835709949835	0.228184275332615
"Adgrb3"	-0.326628881218229	8.25057570276
"Sez6"	-0.524289098381962	8.2695057467397
"Entpd4"	0.315483158199489	6.65928613174744
"Pou3f2"	0.553796900719592	2.75517013666316
"Cbx7"	0.463858498117646	3.49105938817734
"Slc31a1"	0.277917059410648	4.76211605578336
"Bckdha"	0.357409738642682	5.44259004093099
"Hmha1"	0.562743059742768	2.5532839196566
"Kctd8"	-0.812645399470211	3.00556693822201
"Gda"	-0.472022351254157	7.84870942237998
"Tsks"	1.94192505204906	-2.08176210243308
"Hsph1"	-0.287214142412863	8.0203694031361
"Klc1"	-0.216531518151309	9.52694783293074
"Rsad2"	0.975310035716107	1.38951327621472
"Dbt"	0.38443507002855	5.10291682923517
"Cd1d1"	1.06929540321432	0.870040179315126
"Pak1ip1"	-0.314535861755486	4.22102220818708
"Rarres1"	1.16922553047982	0.872700163129024
"Gpr26"	0.505532268384205	5.1430287657529
"RGD1306739"	1.29427699271083	1.66480349700642
"P4hb"	0.26315953211331	7.92662561111207
"Tril"	0.556368722581512	6.60949464537001
"Cyp20a1"	0.368522272250106	4.63757027012286
"Aplnr"	1.34196690287293	2.98836709723458
"Itga4"	0.716957102211188	3.15756733948631
"Sp5"	1.5916784601982	-1.73887093959039
"Cd36"	1.53462306631592	-0.31702592886692
"Scarb2"	0.238243836947277	7.66921200499771
"Fam105a"	0.6609815003997	3.0795728318451
"Echdc2"	0.963671070594204	1.82482266966604
"Prlhr"	1.64161780779436	-1.11214219297066
"Pamr1"	0.669741934489737	3.91367175574917
"Prr18"	-0.780265553320586	1.85180372449274
"Cpne4"	0.569367078706639	5.9629361895733
"Pafah2"	0.396787653350171	3.25432154289769
"Erlin2"	0.333274992988031	5.99024754829837
"Gclc"	0.254162176512922	5.88323972581718
"Gbe1"	0.396923007466616	5.81219951131998
"Slfn13"	0.895109417191564	2.10698513640802
"Hebp2"	0.683004279120399	1.61909784034416
"Sertm1"	-0.652237879297118	7.58058753097668
"Mag"	-0.865442452801455	4.30353513230803
"Phyh"	0.358385424234303	6.01808640034036
"Scarf1"	0.633580330782582	2.53684671004783
"Fam181b"	0.454310831047819	4.10102612910147
"Chsy1"	0.309657497091991	5.42397101801988
"Camk4"	-0.482197553340282	6.6939022429856
"Acot2"	0.428652395274694	3.58633566448412
"Tmem47"	0.607343493954098	6.31622929887752
"Cnrip1"	-0.288941420621949	7.7208035362456
"Bmp4"	1.54553936397237	2.405562926732
"Dctd"	-0.602733395458079	2.68252729355855
"Zic1"	2.80393907227479	3.00247109303558
"RT1-CE11"	0.724222941142891	1.59951664827916
"Pik3r5"	0.866196628624365	0.714501383366509
"Ssx2ip"	-0.223785622290406	6.5958986523791
"Mturn"	0.385481700988552	6.75204151390202
"Ctxn1"	-0.313516763151921	7.91716191790092
"Ggact"	0.681405277454551	3.81473325278614
"Ptger2"	1.42956522191729	-0.107466044252994
"Mgst1"	1.0787617914124	1.47009794071577
"Acaa2"	0.593389941941023	4.66412926287533
"Lyrm9"	-0.417475589802356	4.35488966535212
"Capg"	0.763903524009027	2.05295660504556
"Trim63"	1.27867015292484	-0.596572046209365
"Nr0b1"	-1.15299191754372	-0.538020589746469
"Gas7"	-0.547298994688039	9.59152691101633
"Kctd11"	0.83674278079586	0.732853484583398
"Afap1l2"	0.502244322003465	4.67031625732935
"Cux2"	0.614457652751381	6.62298801606205
"Shd"	-0.364930826145869	5.81864728688707
"RGD1308428"	0.246378712583825	6.07648775641175
"Arhgef16"	0.983743290237478	0.853219614627426
"Slc16a13"	0.483755198953385	3.85844136527075
"Hs3st3a1"	1.81236105451077	-2.91031159487854
"Olfml1"	0.937134784192174	4.11931407859773
"Ebf3"	2.77799580611874	-0.145934281147272
"Furin"	0.459168244702343	5.92831169203902
"Dnase2"	0.568060866817978	3.25577127507986
"Ric8a"	-0.245874846966567	6.99031388319175
"Ugt8"	-0.623836498598684	4.77992189002479
"Cyb561d2"	-0.338361573825178	5.31732783693695
"Myo1c"	0.471466639927989	5.95237701262955
"Igbp1b"	-1.58341231861329	0.465486191020925
"Emx2"	0.680813121127047	3.14046247760557
"Slc27a5"	1.34055739278863	-0.0755645317483309
"RT1-CE7"	0.714679718388912	1.6055942149536
"Qprt"	0.66334299016425	1.74164454854468
"Tdrp"	0.383743276546094	4.45734849858484
"Klhl36"	0.319840180903877	3.7916471384117
"Kirrel"	0.606321233941612	3.44803823580768
"Prkg2"	0.623143780238291	4.25571965579512
"Foxp2"	-1.30158577781155	3.41220288357959
"Ptprm"	0.26359991027739	6.75351379907297
"Cfi"	1.4729759205824	-3.00576212895539
"Zfp286a"	-0.274686844058975	4.19743392950923
"Fam151b"	-0.378443280532792	3.84068938919408
"Ckmt1b"	-0.646376346976251	6.82431967238421
"Chst7"	0.63381415408637	3.22031831105739
"Foxo4"	0.468029389145652	3.26789624742049
"Tpcn2"	0.626670969978073	2.92110248918556
"Rgs5"	0.533664435901039	5.48727079636042
"Il20rb"	1.4594570675799	-2.55927406889526
"Cxcl11"	1.33350150098735	-3.42858822948764
"Slamf9"	1.9885735196737	-1.90756599640085
"Fbll1"	-0.383348725856896	5.78100817802146
"Calb2"	-0.976642784458827	6.25163495519242
"Aplp1"	-0.259786601134369	9.94655714795546
"Gli2"	0.997931760426592	2.01146357753221
"Slc6a7"	-0.379399447370172	6.59726388305876
"Cdh3"	1.45849019540859	0.839913127190211
"Ust5r"	1.14010585601915	-3.38528307395861
"LOC100910973"	0.626241959411522	2.41499974894877
"Cacnb2"	-0.475276218044522	5.40745692760842
"Gnb5"	-0.261275731401766	6.07207328130081
"Anpep"	1.5265278109842	1.83137271752208
"Klhl8"	-0.18981014764035	6.52652207718163
"Gulp1"	0.862249664422923	2.92376443456335
"Magi2"	-0.220972852610923	7.49020559135937
"Ppp1r21"	0.186834828382642	6.09832736333701
"C1ql3"	-1.3203961191655	4.9373653014317
"Kank3"	0.458517796920205	3.95518120209361
"RT1-A1"	0.639164732556454	1.96579834890998
"Rgs8"	-0.645123398347156	5.8515857108072
"Mfsd1"	0.262266661686558	5.15082359431605
"Smpdl3b"	0.460802833605951	3.29337191006269
"Chpt1"	0.475659353358597	4.57766672386317
"Pdzd3"	-0.968948521982379	1.84105117287702
"Tsc22d1"	0.207905526390415	9.54538666589023
"Prmt3"	-0.270749580217343	5.44246792206839
"Mrgpre"	-0.381288491721119	4.16367766553244
"Msr1"	1.89330470631385	-1.09824674164894
"Cnn1"	1.94942751724169	-2.09059194443176
"Plcd1"	0.379240448818594	4.6565116501545
"Lrrn1"	0.385250594363431	6.17762501256305
"Slc24a1"	0.997214967054533	1.19992389129926
"Slco1c1"	0.546722990947079	6.87695573181876
"Akr7a2"	0.376180058564785	4.69657964624962
"Sgms1"	0.315192730753505	5.49880908577614
"Shroom4"	0.647092349619965	3.36669351341407
"Zbtb8a"	0.771123278968974	2.63363137548004
"Emcn"	0.918644979496998	2.65235233572662
"Arhgef28"	-0.39775818644811	6.18190844741346
"C1rl"	1.42673455119504	-1.98350237871167
"Zfyve21"	0.395656361831779	4.11093423447397
"Plekhh3"	0.469623448688184	3.48776520360973
"Pcdha10"	-0.286809697927308	7.50133710705102
"Fuca1"	0.367075804836043	5.53341370367992
"Slc35g1"	1.67403418925224	-0.184527402889148
"Pls3"	0.498651746724543	5.50465885026495
"Hpse"	0.733906113372023	2.18291543815175
"Necab3"	-0.470834081152744	5.91188013363199
"Nod2"	1.4231914193559	-1.01280866206034
"Chp2"	0.929474348220193	-0.344965041050148
"Ctbp2"	0.585495378100751	5.26658967523252
"Smad5"	0.364722511231478	4.76910036506074
"Tns3"	0.310931293605966	6.83981228167875
"Tcf7l1"	1.11709175800486	0.485100022016916
"Magi1"	0.289902645996376	7.05686875323584
"Brsk1"	0.200656562274804	8.48884497914569
"Grb2"	-0.230959986088918	6.67086451494793
"Isca1"	-0.270498435978141	7.52940913575098
"Pirt"	-1.44560072451556	-1.53555976678569
"Abhd3"	0.45334220794045	6.16958297764554
"Angptl4"	0.584146671908269	4.51510805397962
"Sh3kbp1"	-0.297954925821007	6.81792639263269
"Kcnd2"	0.361601349657272	6.94474105017167
"Pcdha2"	-0.295197549581157	7.54667114461523
"Slc17a8"	0.74945156343744	2.29875148635387
"Setd7"	0.484920098972015	5.34492446521233
"Atp13a4"	0.621594010806399	2.18183156182694
"Ctbs"	0.453244797664499	4.18138224296493
"Rpa1"	0.280029456314167	5.59059584852013
"Dsg3"	1.60388212105472	-2.7060067922765
"Spon2"	0.659476017854153	1.49027561529637
"Pcdha3"	-0.290199707560779	7.55427435035289
"Dram1"	0.712587516815524	0.914202734909729
"Smarca1"	-0.339117689699747	6.29350934670088
"Lgals3bp"	0.713296625396176	3.39022707937416
"Sh3tc1"	0.631002020696561	1.93076716198201
"Zhx2"	0.493763932039436	4.72320383469399
"Nts"	-2.48784371388314	-0.732743863030512
"Nr2e1"	0.48599150905646	3.24751355099521
"Cecr2"	0.658620893032587	2.78644554785926
"Usp46"	-0.290976084074444	7.54895041764002
"Itpripl2"	0.890995426417993	0.986331334932758
"Scamp2"	0.297102446784027	4.7472809717004
"Nat14"	-0.367821742352463	5.49001949492862
"RGD1559896"	0.265767631068111	6.90517644489454
"Dock8"	0.711319136566934	2.99758387716296
"Iffo2"	0.390901834934099	3.77704413213015
"Grb14"	-0.476562508220672	5.3879613281355
"Sepp1"	0.665669060586393	7.91750361503934
"Tnfrsf10b"	1.86438120028897	-1.93008555294536
"Slc10a3"	0.39585070705275	3.13198241442799
"Lum"	2.48380149013457	2.15232384190336
"Mir675"	1.90062302562958	-2.00275541942662
"Hyal1"	0.623729128829147	2.24565565753394
"B4galt3"	-0.277778788803317	5.9288977731922
"Cdh22"	0.628661845118041	5.00015287713245
"Stmn4"	-0.35547443021982	8.56627268207954
"Apobec3b"	1.36087716793968	-0.700458448485386
"Pcdha11"	-0.288562552768189	7.48037110244314
"Ncan"	0.487689838100056	9.28080741917461
"Ctsw"	1.38724711299127	-3.24368438603118
"Vps16"	-0.220442136544966	6.39714853271529
"Abcg2"	0.570989412129998	4.26094903583036
"Cldn19"	1.00267272888485	-0.189054479370581
"Acvr1"	0.670080223091686	3.95158734153798
"Snx18"	0.236307266936596	5.57198823216629
"Sptssb"	0.845246682413537	2.88560860483771
"Pcdha13"	-0.286094109247401	7.49151304424831
"Faim2"	-0.319924455648166	6.78186330077018
"Ptprn2"	-0.236716721102477	8.98333558170878
"Atp6ap1l"	-0.902104807425337	2.00494720918695
"Cnih3"	-0.345870849861857	4.36026211018409
"Slc7a14"	-0.574280372486662	5.04659522127207
"Atp2b4"	-0.805851549088129	7.42682308836337
"Pcdha7"	-0.280219932303184	7.54273959618165
"Slc3a2"	0.252376055953998	7.50064741908846
"Slc2a3"	-0.762860400923831	1.19047669907547
"RT1-CE4"	0.723439837474279	1.63654263631259
"Fxyd2"	1.36008101233919	-1.01123815664523
"Enpp6"	-1.30351003621085	0.184263912690726
"Egfr"	0.551937086189136	4.70493983409477
"Pcsk9"	-1.27150715332771	-1.24927021115582
"Galnt10"	0.434425507345949	3.87408014017354
"Mtap"	0.72770309922918	2.02133968168971
"Foxn4"	1.66123511626018	-2.25513938332945
"Ptprv"	1.19904851802807	1.08578538174957
"Ttc7b"	-0.238318880662239	6.67184543625304
"Fam107a"	0.595587593700249	6.61756238805291
"Plaur"	-1.46043288429453	-0.6228815216544
"Fzd4"	0.582744943378609	3.42476259019672
"Ano1"	1.38703274982561	1.2341367797413
"Pcdha9"	-0.287212886036967	7.49025767794695
"Krcc1"	0.550188324070056	4.06589225817019
"Relt"	0.496425358645589	2.12089466667507
"Gpc5"	0.480696985897866	5.13098487283923
"Cdon"	0.627959297960871	4.50091343631589
"Pcdha8"	-0.284496024266794	7.51060254045394
"Tnfaip2"	0.636432741524449	2.25387939146654
"Dhx58"	0.61122703873306	1.75880265632627
"Ift57"	-0.325191687682597	5.52094092429917
"Gbp2"	0.995784383718989	1.87256377941237
"Cd4"	0.824944046728469	2.34499558619334
"Arsj"	1.06952653509082	0.333871675941078
"Adamts5"	0.852598781819111	1.21943845653813
"Fam83b"	1.10334557461394	0.197518241076462
"Mnda"	1.28323126799165	-3.24165349873251
"Cyyr1"	0.700469051469761	4.05099251573122
"Asgr2"	1.37749133861179	-1.01900448286732
"RGD1304810"	0.66481245471098	3.86254334914127
"Hmgcr"	-0.346497225147479	8.14421454385462
"Asic4"	0.818505637954996	3.67758078784044
"Gjc2"	-0.716155898713076	1.79016046730944
"Spry2"	0.316031977109143	5.56450355169656
"Fgfrl1"	0.420986815769962	3.88601093486942
"Cldn1"	1.06045550940199	0.625028122954906
"Ppfia1"	0.319144778070831	5.82995479908768
"Npepl1"	0.437566231312549	3.15913782033103
"Fblim1"	1.58445323633704	0.786894746558559
"Osgin1"	1.81767500269736	-1.91938318309269
"Sfxn5"	0.405414055957187	6.26327045066624
"Slc38a5"	0.918853950668991	3.94467692076641
"Ccdc102a"	0.659136248790066	2.41083828426437
"Atp1b3"	0.433115296831883	6.55774949754148
"Nadk2"	0.433307132787183	5.84497782247077
"Acer2"	0.6627793960603	2.77151908514281
"Gper1"	0.913017860582363	0.758490361803991
"Gimap8"	0.724322031696566	1.70892661139181
"Vps45"	-0.210837806907893	5.8323436530081
"Eci2"	0.344470872392937	5.37095763104198
"Camk1"	-0.495235171944205	6.96487930408635
"Rras"	0.635369912368815	1.86973288505745
"RGD1564379"	0.271991445546532	5.68512724696012
"Dlk2"	-0.41637697587438	5.22203865308722
"Man1c1"	-0.487678794514099	4.79327637062751
"Klhl14"	1.08238466955231	1.57709349425165
"Rab3il1"	0.61607469435647	3.08649287410506
"Pknox1"	-0.315501463842157	3.78329783043192
"Spsb4"	0.588023105106062	3.29707054009945
"Hey1"	0.416043251566947	3.79187004638691
"Cygb"	-0.398754113774596	4.70630459185386
"Dhrs9"	1.15892095909473	0.530122341195845
"Adamts19"	0.966739994858992	1.37829329057093
"Cdh20"	0.574247430233723	4.13598998016317
"Agfg2"	0.306848606932834	5.2006714222928
"Adarb2"	0.539089276475688	5.04818630679322
"C3"	0.796863143936337	1.54846914191513
"Samd7"	-1.22514383594834	-2.36488229704391
"Kif13b"	0.427849398057133	5.70183415808161
"Stk3"	0.499074442926453	4.23135117877942
"Pcdha5"	-0.278401741452362	7.518575653921
"RGD1304884"	-0.298891537728051	7.92567787773804
"Pcdha1"	-0.287170598124384	7.42992296451875
"Kank1"	0.534525835631523	5.03693524372914
"Zfp219"	0.463967762481358	5.05774158388983
"Sgca"	0.998948708018014	-0.21913500106726
"St8sia3"	-0.438765819140307	5.50741494742886
"Aqp9"	1.15708822802483	-0.0337910710839934
"Pla1a"	0.763346317852239	1.42883348249803
"Bhlhe23"	1.54662786537372	-2.18774799372991
"Kctd16"	0.777867850476815	3.65060696649413
"Myd88"	0.525200117765378	2.70039042519099
"Klk6"	-0.990142007228112	-0.91692056585543
"Tmpo"	0.283145194694906	5.6632830478841
"Ppm1l"	0.343969286785464	7.55466900326485
"Ccsap"	-0.267786734126957	4.60679861171365
"Wipi1"	0.38279041975806	4.47988397353141
"Zc3h12a"	0.996506241024706	0.450412044641619
"Hist3h2ba"	-0.479005714847816	5.5868280301128
"Pank1"	0.249344883395231	5.13824989190964
"Arhgap17"	0.489534178882385	3.72598689573427
"Ero1lb"	0.423570844390168	4.23394844313886
"Hspb6"	0.469175760039999	2.56172568928797
"Calcrl"	0.455230058734482	4.10771194450654
"Nrsn1"	-0.35669710011786	5.69729194158785
"Slc14a1"	0.713832404472891	2.95433114949574
"Ppfia4"	0.466010916817322	6.7009511187072
"Fbxo43"	1.31161127021996	-0.368840267597699
"Kcnn4"	1.31033579524033	-1.241345710651
"Lrp1b"	-0.757694918346265	6.41640752962074
"Frzb"	1.50400580834573	2.31825019278245
"Ipo9"	0.185296544250118	7.50208399679472
"Nmnat3"	0.768558234721762	1.31077064746483
"RGD1308106"	-0.276817885348326	5.31967843293357
"Tmem35"	-0.430883683851284	7.20808181234075
"Pcdha12"	-0.286296577645715	7.52785777418206
"Mgat4a"	0.268380652083869	6.1149348476226
"Pcdhac1"	-0.281048660275227	7.46459754728672
"Tcf15"	-0.827837102775739	0.28963560916868
"Sp1"	0.475613726882569	5.47177247971893
"Stap1"	1.63538846012317	-2.46098630884713
"Cdk19"	-0.331138241298534	6.64175459297847
"Tanc1"	0.743302935224232	5.19454570424859
"Wipf1"	0.550180621038532	3.3840905881033
"Inadl"	0.855259692710757	4.10128879224466
"Dhrs11"	0.452004745770215	3.3070708040152
"Sqle"	-0.312304027167553	7.20219606317923
"C1qc"	0.541000965665842	4.03700358007606
"Slc25a20"	0.277347311440221	5.59907087608105
"Dsn1"	-0.625496622523855	2.48919861603626
"Mgat1"	0.248819846938442	6.00796010684295
"RGD1308117"	0.574044941543227	1.99230729166815
"Lamp2"	0.437760915965927	6.30851848879938
"Slc20a1"	0.247911385849014	7.01373197579122
"Gcnt2"	0.651623962366204	2.69595462837088
"Epdr1"	0.308775017780835	5.32863903417437
"Folr2"	1.87154269948117	-1.97192320569756
"Klhl42"	0.363151377194588	4.42370582583511
"Pde2a"	-0.320909675834093	9.02839990285486
"Pcdha6"	-0.287155527076778	7.53696834548643
"Acadl"	0.545625050201506	3.45577410411729
